SrNo,id,name,jurisdiction,address,phone,general_phone,fax,website,twitter,twitter_handles,url,Updated URL,foia_logs,foia_portal,absolute_url,logo,facebook,linkedin,instagram,glassdoor,wikipedia,blog_or_news,open_data,github,yelp,YouTube,Flickr,Date of work,
453,8044,"Office of Legal Affairs, Legal Services Corporation",10,"Cheryl DuHart, FOIA Analyst 
Office of Legal Affairs 
Legal Services Corporation 
3333 K St NW 
Washington, DC 20007",,,(202) 337-6519,http://www.lsc.gov/about-lsc/foia,,,https://archive.lsc.gov/about/foia/foia-overview,,,,/agency/united-states-of-america-10/office-legal-affairs-legal-services-corporation-8044/,,,,,,,,,,,,,20-Nov-17,
454,8043,U.S. Economic Development Administration,10,"U.S. Department of Commerce 
Economic Development Administration 
FOIA and Privacy Act Officer 
14th and Constitution Avenue, NW Room 72023 
Washington, D.C. 20230",202 482-3085,,202 482-5671,https://www.eda.gov/,US_EDA,,https://www.eda.gov/foia.htm,,http://www.osec.doc.gov/opog/FOIA/FOIA_elibrary.html,https://foiaonline.regulations.gov/foia/action/public/home,/agency/united-states-of-america-10/us-economic-development-administration-8043/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/p200x200/10978539_1060277853998181_7866654370906938586_n.jpg?oh=d5791b74b5c7d9ee8e226f8d4bbc41e8&oe=5AABC94F,https://www.facebook.com/eda.commerce,https://www.linkedin.com/company/us-department-of-commerce-economic-development-administration,,"https://www.glassdoor.co.in/Overview/Working-at-US-Economic-Development-Administration-EI_IE41368.11,49.htm?countryRedirect=true",https://en.wikipedia.org/wiki/Economic_Development_Administration,https://www.eda.gov/news/blogs/,,,,https://www.youtube.com/user/EDACommerce,,20-Nov-17,
455,8022,Executive Office for United States Attorneys,10,"Kevin Krebs, Assistant Director, FOIA/Privacy Staff 
Executive Office for United States Attorneys 
Department of Justice 
600 E Street, NW, Room 7300 
Washington, DC 20530-0001",202-252-6020,,,https://www.justice.gov/usao/eousa,,,https://www.justice.gov/usao/resources/making-foia-request,,https://www.justice.gov/usao/resources/foia-library,,/agency/united-states-of-america-10/executive-office-for-united-states-attorneys-8022/,,,,,"https://www.glassdoor.co.in/Overview/Working-at-Executive-Office-for-United-States-Attorneys-EOUSA-EI_IE41661.11,61.htm",https://en.wikipedia.org/wiki/United_States_Attorney,https://www.justice.gov/usao/pressreleases,,,,https://www.youtube.com/c/UnitedStatesAttorneysOffices,,20-Nov-17,
456,898,Federal Motor Carrier Safety Administration,10,"FOIA Team MC-MMI 
Federal Motor Carrier Safety Administration 
Department of Transportation 
W66-458 
1200 New Jersey Avenue, SE 
Washington, DC 20590",(202) 366-2960,,(202) 366-2960,https://www.fmcsa.dot.gov/,FMCSA,,http://www.fmcsa.dot.gov/Foia/Index.htm,,https://www.fmcsa.dot.gov/foia/foia-electronic-reading-room,,/agency/united-states-of-america-10/federal-motor-carrier-safety-administration-898/,https://www.fmcsa.dot.gov/sites/fmcsa.dot.gov/themes/fmcsa/images/logo.png,https://www.facebook.com/FMCSA/,https://in.linkedin.com/company/federal-motor-carrier-safety,,"https://www.glassdoor.co.in/Overview/Working-at-Federal-Motor-Carrier-Safety-Administration-EI_IE41526.11,54.htm",https://en.wikipedia.org/wiki/Federal_Motor_Carrier_Safety_Administration,https://www.fmcsa.dot.gov/newsroom/news,https://www.fmcsa.dot.gov/safety/data-statistics,,,,,20-Nov-17,
457,8002,U.S. Army Reserve - Chief of Army Reserve,10,"CHIEF ARMY RESERVE 
ATTN: DAAR-CSG 
2400 ARMY PENTAGON 
WASHINGTON, DC 20310-2400",(703) 601-0869,,(703) 601-0836,http://www.usar.army.mil/Leadership/,USArmyReserve,,,,,,/agency/united-states-of-america-10/us-army-reserve-chief-army-reserve-8002/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/p200x200/10339693_10153161921183710_3688811578448930447_n.jpg?oh=95beea793f5f27ca9e0841df539c4633&oe=5AAF6B3A,https://www.facebook.com/usarmyreserve/,,https://www.instagram.com/usarmyreserve,"https://www.glassdoor.co.in/Overview/Working-at-U-S-Army-Reserve-EI_IE771889.11,27.htm",https://en.wikipedia.org/wiki/Chief_of_the_United_States_Army_Reserve,http://www.usar.army.mil/News/,,,,https://www.youtube.com/user/TheUSArmyReserve,http://www.flickr.com/photos/myarmyreserve,20-Nov-17,
458,7985,Marine Corps Base Quantico,10,"Commander 
Marine Corps Base Quantico 
ATTN: (B 013 / Suite 104 - FOIA) 
3250 Catlin Avenue 
Quantico, VA 22134-5001",703-278-2399,,703-278-2168,http://www.quantico.marines.mil/,MCB_Quantico,,http://www.quantico.marines.mil/Offices-Staff/Adjutant/Freedom-of-Information-Act/,,http://hqinet001.hqmc.usmc.mil/ARSF%20FOIA/hqmcfoia/foiareadingrm.htm,,/agency/united-states-of-america-10/marine-corps-base-quantico-7985/,https://pbs.twimg.com/profile_images/1889708176/425523_305068976223664_293325014064727_865154_1055755412_n_400x400.jpg,https://www.facebook.com/officialmarinecorpsbasequantico/,https://in.linkedin.com/company/marine-corps-base-quantico,https://www.instagram.com/mcbquantico/?hl=en,"https://www.glassdoor.co.in/Overview/Working-at-Marine-Corps-Base-Quantico-EI_IE958615.11,37.htm",https://en.wikipedia.org/wiki/Marine_Corps_Base_Quantico,http://www.quantico.marines.mil/News/,,,https://www.yelp.com/biz/quantico-marine-base-quantico,,,20-Nov-17,
459,80,Department of Housing and Urban Development,10,"U.S. Department of Housing and Urban Development 
Freedom of Information Act Office 
451 7th Street, SW, Room 10139 
Washington, DC 20410-3000",,,12026198365,https://www.hud.gov/,HUDgov,,http://portal.hud.gov/hudportal/HUD?src=/program_offices/administration/foia,,https://www.hud.gov/program_offices/administration/foia/readingroom,https://hudpal.efoia-host.com/palMain.aspx,/agency/united-states-of-america-10/us-department-of-housing-and-urban-development-80/,https://pbs.twimg.com/profile_images/378800000438958545/e9038252f910c840e582818a63dd9908_400x400.jpeg,https://www.facebook.com/HUD/,https://in.linkedin.com/company/hud,http://instagram.com/hudgov,"https://www.glassdoor.co.in/Overview/Working-at-HUD-EI_IE41313.11,14.htm?countryRedirect=true",https://en.wikipedia.org/wiki/United_States_Department_of_Housing_and_Urban_Development,http://blog.hud.gov/,https://egis-hud.opendata.arcgis.com/,,,https://www.youtube.com/user/HUDchannel,http://www.flickr.com/photos/hudopa/,20-Nov-17,
460,2667,Office of Special Counsel,10,"FOIA Officer 
U.S. Office of Special Counsel 
1730 M St., N.W. (Suite 218) 
Washington, DC 20036-4505",,,(202) 254-3711,https://osc.gov/,US_OSC,,http://www.osc.gov/foia.htm,,https://osc.gov/Pages/FOIA-Resources.aspx,https://efoia.osc.gov/palMain.aspx,/agency/united-states-of-america-10/office-of-special-counsel-2667/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Wiki_OSC_Seal.jpg/140px-Wiki_OSC_Seal.jpg,,https://in.linkedin.com/company/u-s--office-of-special-counsel,,"https://www.glassdoor.co.in/Overview/Working-at-Special-Counsel-EI_IE31912.11,26.htm?countryRedirect=true",https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,"http://blog.specialcounsel.com/, https://osc.gov/Pages/News.aspx",https://osc.gov/OpenGov/OpenGov.aspx,,,https://www.youtube.com/playlist?list=PL-cmeGlCcoJoyxv0bktKjqzBfxPctK9DT,,20-Nov-17,
461,7982,"Office of Special Counsel, Office of General Counsel [APPEALS]",10,"Office of General Counsel
U.S. Office of Special Counsel
1730 M Street, N.W. (Suite 218)
Washington, DC 20036-4505 ",,202-804-7067,,,,,https://osc.gov/Pages/FOIA-Handbook.aspx,,,,/agency/united-states-of-america-10/office-special-counsel-appeals-7982/,,,,,,,,,,,,,20-Nov-17,
462,100,National Reconnaissance Office,10,"National Reconnaissance Office 
Stephen R. Glenn 
Chief, Information Access and Release 
14675 Lee Road 
Chantilly, VA 20151-1715",(703) 227-9128,,17032279198,http://nro.gov/about/index.html,NatReconOfc,,http://nro.gov/foia/frp/submit.html,,http://nro.gov/foia/declass/frequent.html,,/agency/united-states-of-america-10/national-reconnaissance-office-100/,http://nro.gov/images/nro-logo.png,https://www.facebook.com/NationalReconnaissanceOffice,https://in.linkedin.com/company/us-navy-national-reconnaissance-office,,"https://www.glassdoor.co.in/Overview/Working-at-National-Reconnaissance-Office-EI_IE41442.11,41.htm",https://en.wikipedia.org/wiki/National_Reconnaissance_Office,,,,https://www.yelp.com/biz/national-reconnaissance-office-chantilly,https://www.youtube.com/channel/UCHTyYHmPK8sM0ep89cMtSiw,,20-Nov-17,
463,7976,National Reconnaissance Office [APPEALS],10,"National Reconnaissance Office 
Attn: OCIO/Information Review and Release Group 
14675 Lee Road 
Chantilly, VA 20151-1715",,,703-227-9198,http://www.nro.gov/foia/privacy/appeals.html,,,http://nro.gov/foia/frp/appeals.html,,,,/agency/united-states-of-america-10/national-reconnaissance-office-appeals-7976/,,,,,,,,,,,,,20-Nov-17,
464,7959,Senate Office of Public Records,10,"Office of Public Records 
232 Hart Senate Office Building 
Washington, D.C. 20510-7116",202-224-0758,,,https://www.senate.gov/legislative/opr.htm,,,https://www.senate.gov/legislative/opr.htm,,,https://www.senate.gov/legislative/lobbyingdisc.htm#lobbyingdisc=lda,/agency/united-states-of-america-10/united-states-senate-7959/,,,,,,,,,,,,,20-Nov-17,
465,7958,"Department of Justice, Criminal Division",10,"Amanda Marchand Jones, Chief 
FOIA/PA Unit 
Criminal Division 
Department of Justice 
Suite 1127, Keeney Building 
Washington, DC 20530-0001",,,202-514-6117,https://www.justice.gov/criminal,,,https://www.justice.gov/criminal/crm-freedom-information-act,,https://www.justice.gov/criminal/foia-library,,/agency/united-states-of-america-10/department-of-justice-department-of-justice-criminal-division-7958/,,,https://in.linkedin.com/company/usdoj-criminal-division,,,https://en.wikipedia.org/wiki/United_States_Department_of_Justice_Criminal_Division,https://www.justice.gov/criminal/press-room,,,,,,20-Nov-17,
466,102,"Department of Defense, Office of the Inspector General",10,"Department of Defense Office of Inspector General 
DoD IG FOIA Requester Service Center 
ATTN: FOIA/PA Chief, Suite 17F18 
4800 Mark Center Drive 
Alexandria, VA 22350-1500",703.604.8758,703-604-9775,(571) 372-7498,http://www.dodig.mil/,DoD_IG,,http://www.dodig.mil/FOIA/submitfoia.html,,http://www.dodig.mil/FOIA/FOIA-Reading-Room/,https://foiaonline.regulations.gov/foia/action/public/home,/agency/united-states-of-america-10/dod-office-of-the-inspector-general-102/,https://pbs.twimg.com/profile_images/378800000182206463/fbf020f55b8f5e0287e3726b54601de3_400x400.jpeg,,https://www.linkedin.com/company/261440/,,"https://www.glassdoor.co.in/Overview/Working-at-US-Department-of-Defense-Office-of-Inspector-General-EI_IE41475.11,63.htm","https://en.wikipedia.org/wiki/Office_of_the_Inspector_General,_U.S._Department_of_Defense",http://www.dodig.mil/Reports/Newsletter/,,,,https://www.youtube.com/user/DefenseIG,https://www.flickr.com/photos/dodigmedia/,20-Nov-17,
467,7898,"National Nuclear Security Administration, Albuquerque Complex",10,"DOE National Nuclear Security Administration 
NNSA Office of General Counsel 
P.O. Box 5400 
Albuquerque, NM 87185-5400",505-845-4091,,505-845-4710,https://nnsa.energy.gov/category/related-topics/albuquerque-complex,NNSANews,,https://nnsa.energy.gov/howtosubmitfoiareq,,https://nnsa.energy.gov/aboutus/ouroperations/generalcounsel/foia/reading-room-after2000,,/agency/united-states-of-america-10/national-nuclear-security-administration-albuquerque-complex-7898/,https://pbs.twimg.com/profile_images/2528476312/fjfekiyii17fhslawqim_400x400.png,http://www.facebook.com/NNSANews,https://in.linkedin.com/company/national-nuclear-security-administration,,"https://www.glassdoor.co.in/Overview/Working-at-National-Nuclear-Security-Administration-EI_IE41441.11,51.htm",https://en.wikipedia.org/wiki/National_Nuclear_Security_Administration,https://nnsa.energy.gov/blog,,,,http://www.youtube.com/NNSANews,http://www.flickr.com/NNSANews,20-Nov-17,
468,7879,U.S. Army Reserve Inspector General,10,,,855-560-3805,,http://www.usar.army.mil/Featured/Resources/USAR-IG/IG-Resources/Filing-with-IG/,,,http://www.usar.army.mil/Featured/Resources/USAR-IG/IG-Resources/Filing-with-IG/,,,,/agency/united-states-of-america-10/108th-training-command-us-army-reserve-7879/,,,,,,,,,,,,,20-Nov-17,
469,7869,"Navy - Commander, Naval Air Force Atlantic",10,"Office of the Force Judge Advocate (N01L) 
ATTN: FOIA Coordinator 
1562 Mitscher Avenue, Suite 300 
Norfolk, VA 23551-2487",(757) 836-4246,,(757) 836-8386,http://www.navy.mil/local/comnavairlant/,,,http://www.public.navy.mil/AIRFOR/Pages/cnaf-foia.aspx,,http://www.public.navy.mil/AIRFOR/Pages/foiareadroom.aspx,,/agency/united-states-of-america-10/navy-commander-naval-air-force-atlantic-7869/,https://pbs.twimg.com/profile_images/879997869025054720/TUukVEOC_400x400.jpg,https://www.facebook.com/navfacatlantic/,,,,https://en.wikipedia.org/wiki/Naval_Air_Force_Atlantic,,,,,,,20-Nov-17,
470,7866,Bureau of Land Management,10,"BLM FOIA Officer/Public Liaison 
1849 C Street NW, Rm 2134LM 
Washington DC 20240",202-912-7650,,202-245-0027,https://www.blm.gov/,BLMNational,,https://www.blm.gov/wo/st/en/res/FOIA.html,,https://www.blm.gov/about/foia/foia-reading-room,,/agency/united-states-of-america-10/bureau-of-land-management-7866/,https://pbs.twimg.com/profile_images/829384243914690562/OQp_3vn9_400x400.jpg,https://www.facebook.com/BLMNational,https://in.linkedin.com/company/bureau-of-land-management,http://instagram.com/mypubliclands,"https://www.glassdoor.co.in/Overview/Working-at-US-Bureau-of-Land-Management-EI_IE41299.11,39.htm?countryRedirect=true",https://en.wikipedia.org/wiki/Bureau_of_Land_Management,http://mypubliclands.tumblr.com/,,https://github.com/DOI-BLM,,http://www.youtube.com/BLMNational,https://www.flickr.com/photos/mypubliclands/albums,20-Nov-17,
471,7829,Substance Abuse and Mental Health Services Administration,10,"Substance Abuse and Mental Health Services Administration 
5600 Fishers Lane 
Room 18E13A 
Rockville, MD 20857",240-276-2133,240-276-2327,240-276-2252,https://www.samhsa.gov/,samhsagov,,https://www.samhsa.gov/foia/contact,,https://www.samhsa.gov/foia/reports,,/agency/united-states-of-america-10/samhsa-7829/,https://pbs.twimg.com/profile_images/877375415907565570/01dpJoDF_400x400.jpg,https://www.facebook.com/samhsa,https://www.linkedin.com/company/substance-abuse-and-mental-health-services-administration,,"https://www.glassdoor.co.in/Overview/Working-at-US-Substance-Abuse-and-Mental-Health-Services-Administration-EI_IE41402.11,71.htm",https://en.wikipedia.org/wiki/Substance_Abuse_and_Mental_Health_Services_Administration,"https://blog.samhsa.gov/, https://newsletter.samhsa.gov/",https://www.samhsa.gov/data/,,,https://www.youtube.com/samhsa/,,20-Nov-17,
472,2475,Treasury Inspector General for Tax Administration,10,"Office of Chief Counsel Disclosure Branch 
Treasury Inspector General for Tax Administration 
City Center Building 
1401 H Street, NW, Suite 469 
Washington, DC 20005",,,,https://www.treasury.gov/tigta/,TIGTA,,http://www.treasury.gov/tigta/important_foia_mafr.shtml,,https://www.treasury.gov/tigta/about_foia_logs.shtml,,/agency/united-states-of-america-10/treasury-inspector-general-for-tax-administration-2475/,https://www.treasury.gov/tigta/tigtaseal.jpg,,https://www.linkedin.com/company/4313569/,,,https://en.wikipedia.org/wiki/Treasury_Inspector_General_for_Tax_Administration,,,,,https://www.youtube.com/user/TIGTAVIDEOS,,20-Nov-17,
473,7822,Department of Treasury [APPEALS],10,"Departmental Offices 
Disclosure Services 
Department of the Treasury 
Washington, DC 20220",,,,https://www.treasury.gov/Pages/default.aspx,,,https://www.treasury.gov/FOIA/Pages/faq.aspx,,,,/agency/united-states-of-america-10/department-treasury-appeals-7822/,,,,,,,,,,,,,20-Nov-17,
474,64,Department of the Interior,10,"Department of the Interior 
Office of the Secretary 
Ray McInerney 
MS-116, SIB 
1951 Constitution Ave, NW 
Washington, DC 20240",(202) 565-1076,,(202) 219-2374,https://www.doi.gov/,Interior,,,,https://www.doi.gov/foia/DOI-FOIA-Library,https://www.doi.gov/foia/foia-request-form,/agency/united-states-of-america-10/department-of-the-interior-64/,https://pbs.twimg.com/profile_images/432081479/DOI_LOGO_400x400.jpg,https://www.facebook.com/USInterior,https://www.linkedin.com/company/15065/,https://www.instagram.com/usinterior/,"https://www.glassdoor.co.in/Overview/Working-at-US-Department-of-the-Interior-EI_IE33310.11,40.htm?countryRedirect=true",https://en.wikipedia.org/wiki/United_States_Department_of_the_Interior,"https://www.doi.gov/blog, https://www.doi.gov/news",https://www.doi.gov/data,https://github.com/usinterior,https://www.yelp.com/biz/department-of-interior-washington,https://www.youtube.com/user/USInterior,https://www.flickr.com/photos/usinterior,20-Nov-17,
475,7815,Department of the Interior [APPEALS],10,"Department of the Interior 
Office of the Solicitor 
1849 C Street, N.W. 
MS-6556 MIB 
Washington, DC 20240",(202) 208-5339,,(202) 208-6677,https://www.doi.gov/,,,https://www.doi.gov/foia/appeals,,,,/agency/united-states-of-america-10/department-interior-appeals-7815/,,,,,,,,,,,,,20-Nov-17,
476,7792,Federal Law Enforcement Training Centers,10,"Federal Law Enforcement Training Center 
Freedom of Information/Privacy Office 
Building 681, Suite 187B 
Glynco, GA 31524",(912) 267-3103,,(912) 267-3113,https://www.fletc.gov/,FLETC1,,https://www.fletc.gov/freedom-information-act-foia,,https://www.fletc.gov/archive/freedom-information-library,,/agency/united-states-of-america-10/federal-law-enforcement-training-centers-7792/,https://pbs.twimg.com/profile_images/888481379968790529/4WJy61c0_400x400.jpg,https://www.facebook.com/fletc.glynco,https://www.linkedin.com/company/11079842/,,"https://www.glassdoor.co.in/Overview/Working-at-Federal-Law-Enforcement-Training-Center-EI_IE41324.11,50.htm?countryRedirect=true",https://en.wikipedia.org/wiki/Federal_Law_Enforcement_Training_Centers,https://www.fletc.gov/news-events,,,,https://www.youtube.com/playlist?list=PLDF89D2C57B81A11C,,20-Nov-17,
